label,content
0,Asmi afahmen lghachi ce que tu veux dire après yeshel ara se9ew9iwen les mot s ynek
0,Tme3 akd ta3un akn idukulen 
0,Arjou heiinn thessaqem SS les commentaires nni nwen za3ma ' j'espère que tn anglais est mieux que ton français' le mec veut juste se foutre de vos gueules a3yantte les publications agui 😑😑
0,tirugza n ukartoun 
0,###### anfass meskin aregaz secheyaghem is ysevezegh thasumetta
0,Nous En mangent Les piers toi Tu mange de steak end France a din ghomak
0,As thinidh d jida id ikhedmen le spot agui
0,Uwet adad imanik
0,Aya khozidh ker ma atezidhDz ouche3ir 🤣🤣
0,Même ketch ani Itsazegue abodhik ayamdakoul ? Nek itsbaziq et ketch ??
0,Takhrathagh sithakjount agu
0,Tlibaaaa
0,Ivan yesswa ifeki nem 😂
0,kem ila9 hemroun adyesaghres achebak inm am le but nni ines anegarou in3edin rebbim
0,Ta founeste et goudjilen une vache
0,Wach dakhal le voile daghen dayi amaken tera t3almat iwach pfff
0,Lhara n 70millions tkhoussits tkarssats tsadarth awar slahnas hhh😂😂😂😂
0,Les hommes méritent plus que sa inchalah assnegrem ouk
0,Chemattaa ttullass; tktp la roue tourne
0,Thesmiiiiiiiiiiiiiiiiiiiiiiiiiiiiine
0,Sale race i3ravennnn dayaagui kan iyellan degsen
0,###### fhem achu yedran apri chraq imik
0,Kem tura aqlikem dans le sommet de ghiouliseme tu crois tkhedmed l'affaire
0,Et après ayaqelwach? 
0,Nike hachoun yamam alkahba
0,M twalaḍ aqbayli yettruḥṣu d gma s it yewten
0,Ya weldi cha3b mwesakh aucune éducation mel taht lel fou9 cha3b aghyoul on peut le qualifier de tout se qui est sur jamais adivedel 
0,Amkanine athnioueth
0,Araw laheram 😂
0,Le proverbe ni n Dda Lwennas "awid aεrav yeṣfan akdawiɣ adfel yaḥman" 😉.
0,vuchhid a zariaa l vaq.
0,Sincèrement wiinna adyaawiin la famille yneess ar le stade wellah ma yes3aaa Niiif avec tout mes respect ✊
0,Ayyy ma d sseh id hedredh aka tura af igardan agi xas emmeth
0,Aw tozzzz
0,Fkiyid udmim adechete7agh yiss di janaza 😌
0,Athesbehdelent les publications yaki wlh... Imghoreth
0,Zkara di kra l3ivad 🐸
0,Thismine !!!! à3ni the3djevak chethelaya ou9ardoun
0,Aha umnaghk 😑
0,a3qel qvel iman-im après ayen niden yeshel😂😂
0,S thaxname direct!
0,Thettoudhas idh; dahouzzidh
0,#######  Ayen igvanen tarwa thotdha😂
0,Srawaled lahmala kmini 😂
0,Tsilaft
0,thahaloufth akhirise
0,Roh tsafkedh
0,Kératine Izan mazeden . made in algérie
0,Amak d'un côté yakar ohakamnara les étranger d'un côté yhadar en français waghyol
0,Kec akod ughyol kif-kif
0,Ines nek machi darezgaz :-) amik 2 ans ittahemilit ara sa fait kech darkhis i den3il rebi iregazin am kech
0,a din zeh oula y remdhan outharim ara adhar ..omghoreth chwiya 
0,C ça se qu'on appelle (arrahva gaghyal
0,Ttsema nekni machi d l3ivaaad -_- 
0,Akidass thaqrihth ; hmdlh apres lmaghrev iwalagh l post agui ; galek havard 😂😂 en moins loukan t'as écrit le nom correctement par respect i l'Université nnii ya3ni ct le minimum que t'aurais pu faire ....
0,Athentidas thaqrihth nchlh
0,Aghioul est mieux que lui !
0,Thetvanedh daqari d samet c pour ça😑
0,Fkas arkel akiin ;iwar yawedh win ayihekmen à part mon père et mon frère
0,Chahhhhh thesthahldh ikch ayeghar atlhudh aked yiweth uthmltteth ara
0,Ammar abarkane
0,Qriv iyikhsir remdhan ayaghyoul athettroudh AF theqchichth uttethsinedh ara même pas ...
0,Nighak argaz machi dasarwal😐
0,Ahq sidi rebbi er tesefchalem !
0,thafounesth ichiatenne ######
0,Wayavava😰😱
0,dabaliz ithughal
0,Thavgha bobo
0,Thaki thelaqas une dissertation s al istiqsaaaa bi raf3 lol
0,S wmzour agui ad afedh argaz; alhifim
0,Akmidad theqrihth ghilegh attwalidh dunithim autrement
0,degha mazal ikuun dii lecheghal aki .....aaaaah meqrem a si3qaaa
0,Chahhh apprenez a vivre votre jeunesse au lieu atesma3chqem 4 ans rohent bahhhh am win ittrebin ivki la tadout la ayefki
0,Techmet yarnu mlih 😠
0,Si tu veux fourniture et pose mais gizzan
0,###### fghet ig ohchon yemak amis n lkahba
0,Il représente que lui même .nek dakvayli waki adhemethel kan imanis
0,yakhi d'un jour a un autre tu vas la laisser donc PQ tu la pas fais safé deux ans ayakjoune arekhisse
0,Ad yahdu rebbi nagh ad yawii temithal agii isamasen ddin leslam
0,Qaragh informatique o karha shab l'informatique parce que orazrin kra g l'informatique nihni tla3avent okel des Bel Gits surtout shab la ville 😂
0,Walah adal3ib felawen midiban wargaz adughalam dikhsiman ayen yeja udabu amesbatli kunwi atkamlam
0,Cheth izann
0,Nik ta mère ferme ta putin de gueule ..;. Bssahthoum wach qewed yemmat yemmak
0,Kunwi بعد العشاء افعل ما تشاء atitl3aven les musulmans ahya les hypocrite tghelvem chwaten adin reb
0,###### et d'ailleur.. Tu peu lire les autre comebtair... Bezzaf osni3jivara l'admin ayyi.. Khatar c un lâch
0,Ma kecmen ljenet wigi; d ghatak arbi ksiyi; aaaaah Ṛebbi ghas ksiyi
0,;religion de paix apres priver un enfant de nourriture psk remdhan ! Bla rebbi awer s3uya mmi asseksen lmaka akihin d amechtoh arda ad sekra lguirra yaxi yaxi 😠😠😠😠
0,Une fille sérieuse brunette theghera arnou echred Atafedh avehri awinath
0,amek ih texocomanie itmenyik flanegh wagui
0,Darnid sahito negrik d wahmed gmanik ahad aqlik amiveki 
0,###### (mazala lahssavik wahddes)
0,A negrim 🐸
0,Yedha3 oukarkour i bastos y'a sur mesure 🔥
0,Aygher dusidh adinidh dagi ayegher senidh ara akka dina zdathis nagh imiren tegadhed daki vous cachez derrière l'écran 🤔
0,Kul wa di chaghelis wina dhudmis ntath igezran voila😉
0,###### iwellah elle s expose dagui ala win ay kelkhen felas
0,hhh nikha thebbek hebha tnikek mdr je regole ah ur ttez3afemt ara ti9vayliyin juste j'ai repondu a ce batard
0,Hader akk ad teqarbed ar ɣures parce que ḥala tixidas ines i tebɣa ad tkemmel la prochaine fois mi ara druh ɣurek neɣ senges qessamis s ubeqqa ad tewalid ma mačči d nettat ara diruhen ɣurek pour demander l'excuse
0,te3lef s l'aliment Dakouuufi😁
0,Atileft umadagh
0,Aklak mm kech thedredhd felas en #31# donc kifkif iken izzan_partout 💩
0,Halab min naw3 yabki f lil😂😂 awithasd wardouch
0,Echah almal afouhan atmeskhiredh af yelis medden inshallah t'va le payer très chère ayamordhos 😠😠😠
0,lanayat rebi smad iman ik dargaz dgha lokan egan irgazen am kec le jour de leurs naissance ad ten naren daw temdlin
0,Amchi ranak af yimanikh
0,30 minutes a3ni ighil diboumba igui iyahou machi ttaqchichth ?! Amdakey agui inem yifith ma thvedyetid s thkivit thazeguaghth. 😉😉😉
0,Moi je dirais une belle photo.. chah win ounavghara
0,myecewt gar awen ;;a tt"hen'im" ddunit ;d cwaten id xlaq lah agi
0,Ehem ma sifakh am lahdur agi inek achu akh inigh att skulid ula ttiyuzad
0,Lukan am nek waki anef as kan ad yeqqim ar yemmas
0,AF wawal ni n je pleure la nuit dgha ma thewsed ak felak dargaz kech nagh tametoth ?? J pleure la nuit hh
0,Ayghar yala win ylahon 3aryan🤔
0,Tessawalem i char a yir l3ivadh;
0,inas asma3 ayelis meden tsough umdenigh umdenigh ara bli ''je suis gay '' 😂😂😂😂sahla mahla khkhkhkh
0,akidas theqrihth
0,Un clache de Bn matin Putain danwaken kunwi 
0,Thafounasth oumarkanti hh
0,Tadarwichth
0,Ssew m'a thevghidh Grizil negh avouchhidh sousmagh kkan
0,Ahya yelis tengarut
0,Ullach thahramtte ikkimichvan 
0,3la hsavv idaren inaa oucoukagh ara taqcict 😂😂
0,Lokan acceptable amaka de9aredh dargaz aynadhin fellam machi dh kami aya9adhum ufekhar
0,Wa mer..m Agui mayella thoughaledh yides sik kem d lmal
0,Je sais pas pq isthefite akith anchetha elqima adjite adhezine felass yizane ce qu'elle mérite
0,Mdrrrrrrrrrrrrrrrrrrrrrrrr jiyi adedsagh mikfigh thadsa akidinigh acho athkhedmed 😂😂😂😂😂😂 bah bah va mourir almal 😂😂😂😂😂😂
0,Adin uqavach tenaghled alniw
0,Ahya aya dandou
0,Derezq wagi a bouqouqou
0,N'importe quoi tava3en a3raven ayema demim Achou lkvayel agui
0,00: 30/ 1:00 wagi choka dhajdhe3on leqvor ...wina kan imazal lawan agi ivara
0,Ihi ula d nekni nechath yerna ihwayanagh .... Tu es vraiment infecté par elkhurafat des wahabits
0,Ina3dine rebek salaud
0,Echeth afyimanwen; roheth in3eddin rebbithwen ayighyal; ula d des enfants de 10 ans vous leur mettez vos merdes
0,Cet de tmanyik
0,vghigh adinigh atcheme arssass mais ougadhagh aydsoubéme
0,Aweddi asthinidh macji les etudiants ig ttilin dinna
0,Nighawen dhaqrih aaaah
0,Aharki
0,Ayargaz athaghat
0,Je fait pas ramdan nik les arabo je mange 3inani win yevghan ad yas aqliyi dagui
0,Machi ak thihdayin amthidak ni thes3am gukham nwen
0,Attequchedh attenegerd mazalikem arab akkud kabyl yiweth nest
0,Tesefchaleeedh😒😒😒
0,Roh atzamradh hacha thilawin ichaghlik aya3arbob
0,thina dizane
0,Nagh a rebi imi lhant tigi !! Kem tes3idh ayen iwoumi karen la kshdyzkdldbxvdbsvksdkh di lmukhim
0,Thikvayliyine zik mathoura hacha Lima yastahale
0,Advechente arkul isarwulay nsente ihi
0,Bela333  D'Ayen illannnn
0,###### ur deqim nif delharma ; anda akken qwant tkhidas.
0,Akoufi bordhanne hhh
0,Mivechane pousou lol
0,Lukan ats elhidh deleqraya yinem matchi khir ? La génération agi ilaq su 3ekwaz ath lehoum. On dirait dimjouhad akud iromiyen wa yets3assa wa; besmellah arrahman arrahim remdhanagi thasvhith arebbi.
0,###### Yah hamdullah ;ihhi 9im akkeni balakk adchoufane lahnakim
0,Awedi tenghamagh s les problèmes agi Ur nes3i lma3na🤔😏
0,tikhras iwa9chich athan yentar meskin hhh
0,Testufam owww zigh daymi iguma ad yefagh le pouvoir agi 💣💣
0,Bon thakchicheth thasfa nagh othadfiyara garas dhrabi maïs thosra thalha mlih ou dhaghin waki ilakara asigar smir psq othas3idh achou ithidakhlan 
0,Athnak widhak ighikssen assarwal :(
0,C qui ce ferhat ? Moi je connais un chanteur qui s'appel ferhat imazighen mais un ferhat président kabyle non je connais pas . Ah ya wahed lhalouf ; naima salhi tifik
0,je pense avec tous ces gestes win ara yi tid yefken atkhenqagh
0,Ghurek il3nnyakk addwlin g USA le spotte agi c nn akidgren gher l'Algérie drctttt😂😂
0,Am negriik oui 😑
0,aki dhaqchich
0,Dawlaq oui
0,Normalement normale mdrrr ihi arghazis ikvel inakni achou ighidekhlan deysan
0,tu connais kakah ?💩
0,Na3ya degewen 😩
0,Peut-être thehlekk ..te3asso ghir fedhay3att 😒
0,Wlh maylaq 2 ans thellidh thetmeskhiredh fllas 😥
0,Azekka as isiwel asyini saha aidek bb🙄 tamurth lmounafiqin
0,T3atled 👋
0,Takhesayth
0,Laf3a
0,Del3ar s thimadhis
0,idjakm a3ni wina tharidh titulaire athtthwissedh afaki 😂
0,Ouguadagh loukan ad dhewradh adyaraz l'écran ynou
0,Ma yaka adelhunt 3aryan khir
0,###### (ad hewssagh fellak ayarkhiss)
0,Fekagh lahna assagui L3id 
0,en t cas kem machi iiliss tefamilt Iliss tefamilet attenadi ara arache
0,3ichou ya lji3anat thoufam ikherfiyen iwendttfournim achou yesswahemen wigui imikhdemen j'adore tafouh 💦💦💦
0,Zwadj ama.waguii arnighth i wine itivghane hh
0,izedghik l djen musulman 😂👻
0,In3adin rabbinwen 😤
0,Incroyable ula d igerdan usliken ara Je prefere widak aki wala kunwi za3ma tuzamem kunwi at tghamam i laz daya Ad tassem at tedragim(t)
0,Taba3egh la série welad lahrame elgaid warbatou
0,Samhathiyi adinigh awal(wigui darraw élékhhhhaaab)
0,arraw n bakhta ils ont vendu leurs dignités
0,Mangé. Izan ladjnas ouwdhen ar kasem kounwi ..hacha felmakla.vojhidh
0,Na3din 9esam nweN Madl3iBad KonWii
0,Izzzzzzzan tesnem izzzan voilà; tes3am izzzan deg qaru
0,Takavacht
0,Thoufak Makan makan aalabiha
0,Henniyagh !!
0,Akmikkes rebi di la3wacher agi dayen thughalem iwla di remdan la Hya la din Allah.
0,1500 filles √ 1.68 = kecc daghyoul.
0,ilaq atilidh d yir l3avd; darkhis; matswach aken ak tahsev dargaz.....
0,athtsimlilidh yidess en cachette ubukham nwen ruh anda thekhrad afyimanim
0,###### dahchon nni gmak iteyebin na3tiz mok a mis lkahba bayen yemak kahba d wagi dawal adinidh aye3tay
0,Advechente arkul isarwulay nsente ihi
0,Machi tin isaalayen axxam kmini arwigh
0,Yessarwayam boubou évidement athemled
0,Teqjunt; chemata; lebabour; vache folle; tracteur....
0,D eldjefna
0,N3l hechoun yemam
0,Dgha 2 ans ula yiwwas udihnin wul ik astinidh la verite tvanedh techidh ul ik wad yekes rebbi timital ik i ddunit
0,w3er achki aye3emer walagh aah 😂
0,Ejjjj aray ik ghurekkkk 🤗
0,3la hsab n Grande taille arnou remdan aki ivan tevghid attfedred syess hh hadar imanim katia
0,asmi as dedrou iwedmak imir qim asfardjed aswalid tmeskhir l3ali andad ula d lahdour 0000 ahlili felak
0,Win yeghran ara zmer aki adyini je ss là 
0,Thenghamanagh sethayrii agui nwen thamessassth
0,Ighelvik ramdhan waqil rouh achedh adakidh
0,Argaz yasmah et yemas takhemimad El khir
0,Après andath le problème yak machi d kamimi ittitt3ajichen lqla lfhama;kol yiwen adldhu d chaghlis;en plus tufidh attilid d la sa place tugidh 
0,wlh mans3a ighyal ; tifunasin; di anglais 😂 sûrement i3arq-ak/m wuvrid thkechm-d alev3ad les fermes d'animaux vue que d winna i d amkan-ik/m 😁
0,Achekkar nenefsss
0,Achouth afrijidir agi
0,et pourquoi veut tu être entouré de filles ayahvouv...yiweth th3oummak h
0,Ourrrrrrrrr ayaghyoull thess3idh thavardha machi Mercedes
0,Mm nek j un nom en tête tahrasen iyid yizan mara tidmektigh Et ousethawal ara tiyirha i son nom agi il t'as rien fai comm
0,Awer tekred genre bard lgalb initid en kabyle
0,A win ayifken la persévérance agi ynem adawigh yes taghzi la3mer
0,Lukan machi d rmdane uked lghachi agi i sthagh thili amdfkagh s wachu ats3adidh remdane athaghyoult zour wudmim
0,Fkiyi dakhenam atsqough amefkagh 100 da 😂
0,Psq ttaghyout ... prsn uyezmir ur yestahel adikkes le sourire f mon visage
0,oui t3agounat allah iberak
0,Fkiyi udem-im adqavlagh yess lghachi 🐸🐸 tozzzz ma D kem i d tamettut
0,Ya3eya
0,###### toi da9vayli nesrvis
0,Yetnakou y'a weddi
0,Wigi therram dhathmathen adhezin a3rour ilhaq
0,wellah del3iv fellak ferhat que fait combater pour la liberter dexpressoin kech telidh imiren tekatedh akhloul toura tu parle avec ces mot de merde arkhis va et moi je suis pas de mak mais je respect boucoups c l homme la 🔚
0,I nekni a3ni da krebidh nagh amk 
0,Car keccini daghyul
0,Sofghaghed ta soeur attenwali si vous ete pas conservateur
0,A dine 9assam tu veux pas comprendre ; chacun est libre de sa putain de vie; on est tous obliger de suite tes idées badra3 azzzzz awwww gzgt
0,###### 😂 sauveur 😂 pour toi tout ceux qui sont pas d’accord avec vos idées sont vos ennemis yafked rabi assem a y’a aghyoul
0,Tella yiweth elheda aken qarnas EL HELBBA normalement ma3na attfuhudh amqjun 
0,Fkiyid aqadumim ad fetregh yis g tmeghra 3fois🤦♀️
0,tarwa Dawa na tafounsin hhh
0,Loukan adhoualigh youen amagui zathi asthegueragh arou9amoumis
0,nadin n loxigen ighicherken
0,D'azegar🐃🐃🐃
0,leqwada yaki denidh attarnough g dossier n7araga amtemchachin
0,Ivan tsemchavidhas i ali la pointe
0,Win yes3an l'adress n chik chmisou astidyefkk 
0,theddidhed yides i hessnaoua almi matkaas ...thawalakid atas i verdan...anechtha akk thkhedmed aqamoum ar dagui ad spotidh loukan davougam as yehdher i le trajet am winna
0,Le matériel ulach win ath yawine yides ar sedaw pakal ; mais yal yiwen degnagh ad yawi lef3aylis ar sedaw pakal ; aqelagh deg yiwen wass ulach win yetfen di lharmas di nifis ; tura ula d iregazen tava3en lmada.
0,Khas zlutt ith-mechrett
0,Akyefk rebbi dell kech machi dhargaz ta pas des principes ta pas de personnalité les spotte aki tihdhayin ithnikhedman machi dhirgazen
0,A dunefiya !
0,Pfffffff Dhigourdhan uuk zigh
0,s kheda3thim anda 3edagh akemafagh
0,Hah lah ar dayen kfan lehdur taghyoulit anigher tbedh l3evd izmir ara adiqbi oklm...
0,Achakine arrakin a ya holli balllallla echkin awi akin arihak
0,Waqil ighelvik remdan ayaghomi
0,Seber kan imanik 👋 athela dges dunitik kamel
0,Datraktour hhhhhh
0,ighli wina insha 'allah aternou netath
0,Ambad achu knirohen dgues; pourquoi la critiquer peyyy lokan mkol yiwen adimoqel imanis machi khir
0,###### al hifik Wlh ma chel3agh yak degs Jai des demande d les émigré jai pas accepterAwit i weltmak Ngh la copine inek balak as tiroh Nanak tes3a
0,Wagi imii qaren an ttki nagh an sexsar. Iban ur tcbih ara
0,Chemma yissem avdott alih tagui d les tapes tamezwarot
0,hassul nak je sais bien que tu vx avoir bcp de jaimes daya ikmyarhan ni wina ni wayedh
0,Ma yela uqadom ym3inara ula mumiyamth 😐
0,Anse3ichi oukoud lmal hacha limaystahelch sans honneur
0,Aya nik yemam s kemm s remdhanim
0,Dakhessar aki thughal ! Tilefth
0,Pffffff wlh ar sima sima ardhefir
0,Adawim aghyul👌 li qra qra beKri ✌
0,Takhna
0,Mchi dargaz
0,Je suis kabyle; aghyoul (humain ou animal) n la kabylie me représente akhir n wa3rab.
0,Yaw nik botafli9a nik sa3id nik blad zebi nik mathom ga3 nik lblad hadi yatnako ga3 nchlh nroho brk bidni lahhh
0,in3eddin rebbik akyekkes rebbi
0,Kaschi ak adhnasta dhighyel ithalrm.
0,Araw lehram ils mangent comme des hyènes
0,hhhhh attafed ch3ar daki tellement tghadediyi je te conseille ur hkou ara les peoblemes ik
0,ROUH SAWAQ.
0,###### sahit a yamedghouyy
0,A lkvayel ats tev3am wagi atchem ach3ir
0,Win yelhan atas d le contraire n win ifuhun atas.Les arabo musulmans considèrent que le plus bon et le plus mauvais sont les mêmes.Et c'est la preuve qu’ils ne distinguent pas le bon grain de l'ivraie.
0,thatouchines n mi3ou
0,Elberde
0,Atthewsedh izan
0,Rouh atefked
0,Thekfam si lghachi thughalem ar les mikis akka denidh Aboooh
0,Pfff les actrices algérienne iyijan haragh... yiwuth dgsent utgardé la taille tbahdilnt wa9il thetunt bli t3dayinted g TV🙄
0,Fkiyi odmim adibouchigh sghes toilette tbucha
0,Akemizou rebii sighessane al djifaa 😂
0,Machi dargaz oulach kan dyess
0,Yesedhsayikmid tarnidh sawaldhas bonos ihi Tora ilaq akmidyesro chit 😂😂
0,Les filles ussintara okl dachut l'amitié tagi s ziik thela
0,Nghanagh s yismawen agui
0,:o la politique d'el Askri et ses amis. Malheureusement :( adyughal akisfaq rebbi.
0,D boura3douuuf 
0,adelsent aken vghant; mad kunwi tesponchim tesponchim; therqem
0,Kchini imuqarn orthss3umud or thss3assad ichtiiden
0,Dhaqarihhh akken yakkan
0,Lokan adqimam hacha konwi les émigré vas dormir vas bandes d hypocrites karhaghkan yalatif ulach boublad amkanwi alors la aqli s3ichigh yidwan vs m'avez choquée j'ai jamais imaginée l'hypocrisie nwan à se point vive la galère d la blade wala la misère nwan thin akniqvlan thacha lkwaghdhiss déjà yiwath d nek adqimagh akka bayra wala kanwi mauvaise graine
0,Ahhh aya vavooor ar wanda tdouuut rouuuh awer de9let aaaah
0,Ukan attqamaḍ yides di char ak mudden l permis n lourd 😂😂😂😂
0,Lkn atefkadh machi akhir
0,Davaghzniw
0,Oukwalantara akhattare outhghidhara thizyakh attrébinte dariya ayakadhoume n chakira akéni athékimédh i lébdha wahdhékhe kan am toba ménaghakhe akthawi El hémla anda oukéttafnara hhhhhhh
0,Bla mananad a3raven koulach adifagh zagsan outsathhinara
0,'a zah ar l français aki yines barakat !! Blâma nwala oudem-is😁😁
0,Awedi Ečč af Imanik Efkagh Lehna kn 😑😑😑
0,Nanaya rebi amek thezrith belik itzalara kifkifikoun les deux am kem am netcha vous êtes hors ramadan TT les deux
0,Choukegh thelsidh ara les lunettes ik mi thouridh message agi😆😆😆😆
0,Arwah atarwoudh boubou ahmadou
0,ayakhuzidh feketaneghed haja swachu anessetenfa
0,Nike mok
0,Dharzazane.itiksane.
0,Chewi gmi diden iwalagh ton spotte thili asagi ighelviyi remdan akemjarhagh
0,Skud la thettmeslayem s therumith akk khedhigh avrid nwen machi mi narwal si tha3raveth adnaf tharumith . rulagh i vu yevladhen mlalaghed vu yedghaghen.
0,Theble3tiik simawlanis 😂😂 ahya niyaaa 😂
0,Vive ferhat tikhras iwa3rav aholi ak dekmayli adhiweth akroyis alhidh.
0,ina toz mok a farhat nik mok de la part d un vrais kabyle
0,Pffff bezaf thmargemts à zeuuh
0,t'es un gros aghyoul doublé d'un gros porc ;tu finiras par mourir tout seul comme un chien .reste là ou tu es tu ne mérites pas notre beau pays l'ALGERIE UNIE comme les doigts d'une main
0,Les grenades kan igellan les bombes oulach A yadodane afouhan
0,Salith chuiya niveau... Parce que la vous flirter avec les abysses !!!Innovez un peu -_-
0,Ferhat dargaz dargaz machi dachmetha am khunnuis abas les mouvais militents du f l n et ffs et les kacherist et les racist
0,Lokan adaris yiwith nichrav artabla bsahtkom mi aElach lbard
0,Ila3naya n din rebbik iniyid dachouk?ma daghyoul negh daghyoul ..
0,Tvaned dizan
0,Otchviharaok mitqeba
0,menagham akelwach adyesengar thouyathim ayir zari3a nelvak
0,Thasstoufammmmmm
0,i vavam yezra beli d kem ay ttsewiqen af ukham🤔
0,sûrement yemut waghlul di lmoxim
0,Stufadh 😶
0,sarwthet yerna vghant adhkemlent adhsarewthet
0,Yak nanakh tametoth igeran chitan ar tqar3ets
0,Ayaka thelkome h
0,Tessakhla3
0,les idées yaki généralement truhunted matilid tuzamed toute la journée après atfdred s igaro nztlla direct
0,En un autre terme plus adéquat " d irgazen ig laqen ad tturebin 
0,Amelyard tlawin dhi fransa outfidh ara thin aki qevlen tughaledh d a local yelha
0,Ma tkhedmem l9ima iwezzan adyehsev imanis delpâtisserie ✋
0,Déjà mačči dargaz 🤷🤷
0,iwthits chuf majir hhh
0,Tout ça pour lui dire inas i papam amdyagh yuwet sûrement d voitugh ni n oumdaklik 😂😂 salli le niveau
0,3lahsav bamek itwaligh Mercedes agui dkech ithsexla3 lachi d tina
0,Taghyoult al3ali awithassd lma3oun lmargot
0,Incroyable dayan itkhamimen
0,N'importe quoi; heureusement que cet admin n'est pas seul l'azighitté et la kabylie car vous me faite détesté d'être kabyle...J'ai qu'à dire ;thaqvaylithe ihedragh 
0,Ayouhhhhhhhh dacu d wagi
0,Thawath eldjinsing
0,Henniyagh a tinath ne3ya😏😏
0,oujid argaz à thinnnaaaath atthenidh. Ngh semhas i Samir Sadaoui. Mm netta am kem tjr wahdes
0,elha uqadhumim i rewah ar themaghra n bla nchadha 
0,###### qader imanik agheyoul seleqimas 😂
0,Lukan ighli fellas s teghrith lukan twalint normal Ahh adin uqavac
0,6Roh negh asinigh ivavam adiroh adiwali acho khedem yelis
0,tagherast tzizwa
0,Thizan 🤗😎
0,impossible a Lkn adiqim Ala netta di dunith
0,Dhabouche
0,Ferhat c'est notre symbole; notre fierté et notre idole.Vive mass Ferhat win ounevghara chahhhhh yehwayagh ❤️❤️
0,###### et vous bande de cons vous êtes pas musulmans. Quelle mouche vous a piqué. T es pas convaincu mais askamal tu parle sur l islam. Ah Nagh thass3am lkhir vous voulez faire sortir les kabyles de l obscurité. Aklagh ak d lakvayal namyoussan namya3kal. lakhdami les projets et les affaires ont les partage entre proches. T es pas convaincu vit ta vie de soulard et boucle là. Neki thagui ithakvaylithiw
0,A din a rebb ils se permettent même de nous donner des leçons et tous sa est causé par le xawa xawa yenayas muhya deg awal is ( kecc d kecc nekk d nekk nemxalaf xas nemba3ad deg ulik xas ekkes cekk aqvayli macci d a3rav ) #manach_khawa
0,Izannnn itfen
0,Pff n'importe quoi teggoumam attimghorem
0,L'UNion Rêve L'union oukmith deferek ayatay
0,Ani kech tkhedmed les vitesse tefrinid deg olik maka ihves après idimari vous exagerez a winat
0,El aar
0,Oula dhnek khel3agh mi tswalagh. Balak dessah tsizizwa itsyakssen. 
0,Matoub izem inas taha tamourthenagh obeliji isenved dounithis setrouh seba n temouthe azizen adeys aherkati amwaha ideyani en décrit g tilivision wan izran taelamet n Algérie obeliji itibejek 
0,Ruh attsirdhadh lahwal aykhethi takherikam akin
0,###### sousemkan sousem oudesmektay ara avougil afimettawen
0,Thvanedh tharwidh laz gexxam
0,T3usem kullech ur tejim yiwen tranquille
0,Thuli thqendorth; isob ussarwal
0,Newhem
0,Wlh madqimedh ala kemini g dunit !
0,Thughal dassitir
0,akyekkes rebbi attartihed deja wlh ma ykhel9ik akk rebbi je te jure loukan d nk d l'admin aki ayitkhelsed s dollar ur je peux ps publier anechtha in3eddin rebbik
0,Saghyoulte
0,Laghyulatoune
0,achou akidyasan si l qoum yarwan aman tassa talghamth
0,Imi tfaqedh kan belli ala la Mercedes i yzemren atelhou degk uli dennigh ☺
0,Ma dagi nehwajiten ma si vera ula wumi
0,Lmoukh n ufrux ithass3idh w sahitu
0,Maci dargaz
0,I toura kech ala taki i d cheghlik? 
0,wlh mans3a ighyal ; tifunasin; di anglais 😂 sûrement i3arq-ak/m wuvrid thkechm-d alev3ad les fermes d'animaux vue que d winna i d amkan-ik/m 😁
0,Amthismin athafohant thamordhosthIhi kem attvoredh nettath attezwej
0,Zik ithezyen mi tharkik
0,Mais vraiment bzaf teseha ati3in rebbi sethit fiman nwen Di rmtan itellam ihuh
0,s3an el faida fellas
0,Pk ketchini del habes mbo9el da dandou voila spot am wagui apres atchethkid ya hbibna udmik dabiton
0,Wlh c incroyable win ys3a aghevel nagh lhaja adeyini izmer imi os3ighara iderimene ouffff n3ya sujet agi wlh
0,Euhh ?? Segoul nwen thevgham adawim wakiii?! Kfan ergazzen 👏👏 la cle aki nwen de plus en plus merdique
0,Meme toi d mamak ikidyoughen mercedes agi s wachu athettzokhod felanagh
0,Tefkam as lqima aktar bayan tastahal atarwa
0,Tilawin d cwaten dacu Kan tikwal hninit Hh
0,Akidas theqrihth
0,Thiiiwiii ak la télé aaaah 
0,Louken mazalith amirouche negh krim akezloune
0,D izan a les hypocrites :-/
0,PSKK ntathh taryooltt thalaa ipass yithhk en couple
0,Mi denidh acceptable sur kemm akud drogba la diference garawen netta n cote d'ivoir i kem materialiste algerienne
0,ydia Lylyy daghzfan uditazgara 1;96 ..c'est pour ça nighamd anch nughyul
0,Yamakem zokh athinath
0,Akidas theqrihth a yir l3ebd
0,Ha ha ha sadhsedhiyid pffffffff n'importe koi am kem am netta
0,Akemnawi ar chikh 3echwane istekkes lkhouf baman
0,Awa kech igettun imanik da9vayli
0,###### awiyid yemake asaraghe yiwane
0,Dit plutôt la meuf vêtu en veste bleu car tes pas un mec.Un vrai mec il serait capable de l'aborder si aussi simple ya bo9o9o3o pfff
0,Ahya leqvayel n service
0,Ah tura ;achu akinigh dchghlis 
0,Skidived ayahviviw
0,Dargaz yifen iregazen.ruh tekheraw yal djahlin
0,tremtek en arabe et sthakhnakh en kabyle!
0,akyekkes rebbi in3edin rebbik awer t3ached
