label,content
1,Hhh hhh  druuuus
1,Iyijan hemlaghkem
1,Tellidh ngh ulachikem
1,Messkin d la misère seg mi yevda l'année
1,######  Sàã Îdáá nrml inas adyas uxxam
1,ghas awid mamam gher yerna outhemen3etara 
1,Hhhhhhhh khati normal kan
1,Dargaz de wawal
1,nn levsel akhiir
1,Ma d yiwen degesen ma yechebah
1,andaken isentdfchfigh
1,Ah bon? Nekki nwigh tonovil i yismis; arji adeqlegh gh le primaire.
1,Gezmed tassaw hhh
1,Hhhhhh tarnided oula d kech
1,Tfuk dunith!
1,Machi d lawan n temessekhir 
1,nagh kemi akethar 
1,dayen ma3lich j'accepte tout; ghas loukan toute sa famille at3ich didhnegh 
1,Hhhh wllh thura iqesdagh akidtagigh
1,Aha soussem nagh adiniiigh !
1,Mdrrrrr hevelgh fellam à tasaw
1,hettchavidh ii aaah i dahman
1,thoura assinigh i azzedine bli tmanchiremt fellass
1,ahya à rekhis
1,###### Yasmine Bbkrthewaladhe ithoura kemi a3ni thesenet wina
1,###### Hér MöSsà hhhhh daya idwalaadh
1,ahvess ma nfghad toura oumba3 isshal l hal
1,hhh khaaati ayma 3zizen. Khetigh
1,nkiii iy3yaan
1,Oma dneki khal3agh 
1,wlh ar del3alitt tagiii
1,naghemt fellas ahh lool
1,piii arwinagh akk
1,the3amardhiyi aqaruyiw a mon frère 
1,Hhhhhhhh ivn anwi ihedren xilla 
1,###### Ÿøû Ÿøû Dâlï ayen ihzen ukhelkhal
1,wisen danwa 
1,amzoun dhelkhir
1,Hhhhhh asema adekechemer akamiwe hhhhhh
1,hhhhh nigham amek amnekhdem
1,Hhhh lol oufigh imaniw syimaniw 
1,Tzetegh akrouchi 
1,kolech kolech ath9evlegh aneger Lydia da niya impossible 
1,Ahoudou yeshel levni you3ar.aka thadoukli ourdebi seveto 3adhik thanemirthik ayouhrich awal agui edjith kan ghourek .
1,heyi imanim 
1,Ivan achu seranugh hhhh
1,Hhhhhh telha takkia rouh ihi tteklagh fellak mdrr
1,Hhhhhhh lah ghalev da3ebodhiw . Adfakagh l makla adlazagh
1,hhh vghan adinin anda tella lghedara atafedh i lynda
1,###### Meli Za s goulim dgha hedragh atas
1,###### Sghir Simahiddinenighak tout netath tranquille kec l3eqliya oulach hhg
1,Hhh mmis lehramm
1,chomregh mrdrr
1,Kech akchagh
1,Arwah kechi degriss a lqa3a
1,hhhh aha zigh anta la ykhedmen aka 
1,######  SöSsø ÅllîChę walith ihi itha...nek asqaragh zwej nettath adqar adeksagh fb...mahsuv attselkedh...akemtev3en ula rthexamtim machi kan saxxam nwn
1,mais dacho d la3jvayi 
1,######  SiSsa utqliq ara ak qriv atzwjet insha allah 
1,Ya3ni sah lukan twa9velent lukan machi dayi iligh thura 
1,tanmirth af awal aki a mon frere!
1,Qersen lejyoubiw a yicheharen
1,hhhhh thekredh nagh Mazal
1,ar toura nkhedmitt 
1,Ruh bell3iyi tikhriyi tranquille
1,Ifoukas obitone itraja amdaklis asdisrag bach ikemal :)
1,###### Lîlîčhâ Îügêd mlih akodh Aka athe hedredh
1,aka amkhemegh 
1,wlh tenahchamaaagh melih tessantayii
1,Thimouhbell###### Massi Yanes a gemma attan ar###### Amrane Namane wina d sah yecha lkwaghedhisss 
1,teqdagh uliiiiiw 
1,Ttameqlith n'a khati??hhhh
1,Teyzem tassaw 
1,Mdrrr ###### Yasmine adgalagh ar flanagh ittidkhdmen
1,Awa nkiii. Tjrrr aka. Smhyi knn ous3igh dachou adkhdmgh
1,awa ilaq an gher chuya bzzaf it nerra kan i les films ak d les series 
1,Ihi bl3 Hewsiyid ihi akheddam
1,hhhh aka tora lozegh
1,Hhhhh ukn n warach izmer yinu mais n tullas wagi nigham ruh jem3ithid rpd
1,###### Fleur Du Miel arnouyas lavsal fromage zit o zemour foorrtt
1,hhhhh attebl3meth mulach kul yiweth s3igh swachu attefdhehagh
1,Hhhh ayhu bl3 kan maj3ad
1,akem chudegh arewlegh
1,kh $$$$$$$ €€€€€€ £££££££ dhayen nigh adernough?
1,Lawan lmakla thora
1,Hhh dayen nsmehasen koulech nfkayasnt 
1,nighamttid deja asseni hhh
1,Même tura le sandwich magique avec chuya nel lmelh uditheddu Ara le tacos deg ikhef tefdenttis ahliiil 
1,Ad ###### Mouloud Boussaa i le comptable yno; zar kan achhal igelan a moulou anzar ma ansofagh zakat hhh
1,thgheltedh mliiiih
1,###### Bila Yam Saadi hhhhhh athawaghithim hadar yamin selpala hhhhhhhh
1,Neki outkarghara Tjr dina
1,Mdr ouydetafdara tnqt .khdigh neki ayeli 
1,###### Muqran Nym aha zigh ayamesmar
1,inid daghen wayyi machi dnekki wellah ar dkechiii 
1,sahit ayabahan nejmik
1,###### Mal Luné hhhhh aka ayizem a
1,Nhadrr felam g lkhir kn
1,mazel foukeghe ara meme pas
1,amaken tichixtin xousent nagh -_-
1,dgha dayen mathenteksegh hhh
1,Hhhh ila usemmid thura
1,Atan ad talmedh awal daghen 
1,Hhhhh Safuuu kecciii cnaaa sghurekk ah
1,mais ilaq ad iligh mi ara theghelidh 
1,Bien venu merhva yassem
1,Lawan n tmeskhir ah ??
1,Nekkkk :'(thella thinna n 6 i thinna n 12
1,hhhh wlh yiwan ouvrid tbayidd jeda igoma aok adihbass lmakla igomagh adirwo
1,###### Manel Ouari agadh rbi amanel khdem sukruyim
1,Mdrrr neki wlachyi 
1,######  Sãbÿ Zänë hhhh zeraghed wettemas ayi d kechi kan ar atikheddemen hhh
1,hhhh thewalad a3yigh segem
1,aya madmakthigh saglinn rouh kan khdhouyi 
1,Mdrrr issin ayabarwidh 
1,Uttefghemara deggidh
1,###### Ãñîs Stîkáj da mezavdhi anis aki d sah wlh
1,Hhhh ughyoul isarwayaghthet
1,###### Rahim Chekrid amk azrem ouyou3irara mdr
1,Ifouk lkhedma. Athan ist3faw
1,Mdr ma machi gel qa3a fouqarrouy 
1,aygheeer achkith asidi ; oumye3djiv ara 
1,A3ebodh ulach hhh
1,Margets khemi 
1,amen atha3zizth iw d sah machi d lkedav
1,###### Na Dou Lxir am wagi fkiɣ-am-tMdrr voilà hmdlh igi tezṛiḍ 
1,lah ghaleb ulssinagh ikhamagh lmakla 
1,###### Høûđą Hďđį marakamdatfen me9ar chiy3iyid le copiage ni ineki adawigh kra hhhhhhhh
1,Hhhhhhhh ahya mo3egoun
1,Dayen Oumneegh 
1,hhhhh Zigh machi hacha nki
1,Thechfidh g vguayeth
1,Hhhhh ah oui oulach anwa iss3an lhe9 
1,hhhhhhhhh smakthaghkamd
1,###### Ali Sadoun hhhh oui yelha svar akhou on tt cas aqlagh yidek
1,D ! Ih; steqn3egh s yiwen 
1,oui akmeragh amnek
1,akka iythesned Y3ni!!! Hhhhhh
1,Thechurdhiyi kemm barkaaa
1,Ulach ak seba ad yaf chah lol
1,Alama d sveh yernu hader ayidchthkidh qarhnkm idhrnim 
1,tachfidas asmi attanla3av
1,machi imanim
1,###### Mõnïtã Nekk lhasun mazal settaghed d lmuhal athejagh hhhhhhh
1,a3ni seg oulik 
1,Aka warno orsinant adklont ola tamelalt
1,###### Mounir Déco yarveh machi khessara mais enouvak alors attekhelsed gher alfa
1,###### Mõûrád Bk ar dagi idrewyedh ??
1,Hhh temghart nni
1,chavhed chavhed a yahviv iiiw
1,akmous y drimen hhhh
1,Le probleme oulach ar woghor dighyal akk
1,Mdrrrrrrr tezrid aa 
1,Ula daki thelidh
1,Hhhhh moulach adaghagh a3ezoug 
1,Athan ammi a3tik saha imanik itidufid
1,Lahibrek tapounpount 
1,Tismin id ihedren
1,###### Melissa Hamiche ttema nk machi ttaqchichth
1,ayegher ittidarid felli ihi hhh 
1,######  Mëbã Řķäadichega3 rebi lmektuvim ala3mar
1,###### Mia Bfl mdrrr se9ssi rahiim amdyeni ma you3ar semis nagh khatii
1,Hhhh 3la hsab la poz ni dakehel iytkehil negh icheya3 hed asdyawi chema. It3asa adikel
1,Akeni mazel ounezwijara 
1,ayi dh kem nek jamai sarghagh haja
1,######  Prên Cęssã achot akka chghel agi mdrrr
1,Hhhhh machi ynu thidaaak
1,ayouuu z3ma adkhdmagh akka?
1,###### Mélī Šśä mektaghd Tina idnkhemm jmi3 hhhhhh
1,bezzaaaaf idnekker 
1,Hhhh donc teskiidiiiv grave 
1,###### Saidi Saidi  adikhlef rebi nchlh
1,Lkhouf dachou igkhdem hhhh
1,Hhhhhh ama9ran akhir iga3zizaaan mlih hhhh
1,Hhhh dayen tura sranagh
1,ggal welah!
1,mdrrrrr zmerghak nekkini  sale race
1,Tehrem ar ttsarsedh 400da à Juventus
1,###### Tuna Ruz anrouh lwahi ihi 
1,Hhhhhhh iiiiii chaghl agi thoura yew3er ila9as l9a3da aminesfahmagh ayen sin
1,axxir nwen
1,###### Toufik Benchabane khati amimi d chi3a ken iwegh 
1,aken akhir alahnaaaaa
1,akka à yar amdan ah!
1,Thoggim atfaqqam .
1,d arva3 ni ikidihrsan 
1,Kthaar baakkkaaaa hhhhhh
1,Husagh amakn dsah tfou
1,###### Qüëëñ Mîrÿ amkhelsegh yiwen hhhhhhhhhhhhhh
1,ozmirghara asough aman zathem aytjyft
1,Hhhhh lmahnam Deg vedal oui hhhhhh
1,Hhhhh sine is3igh d thlatha aken nidekol 
1,Ala ami torra itast3arfem s la vérité aka oui alhalaba hhhhhhh
1,qrivv ithenidughagh 
1,Sahitou aya thanif thanmirth anwan.
1,aka ikhdmagh  i kera el3ivad
1,N wudem ntagh hhhhh
1,chapeau adisighzef rebbi di l3emrim 
1,###### Lyly Bessaa  vthou imttawen g thoura il faut te préparer psychologiquement ammi
1,Yanghat lhamo
1,Myihhhhhhh wlh ad chargagh a bidun adehnuchdaghhh 
1,mdrrr islayaghd car nechthaq anetef aqemuh ntagh lol Hakim meskin
1,Hhhh rouh akheduyii na3nayam s niya af lahbal agi inemm
1,###### Katia Katoucha hhhh Non azeka d vendredi ayacrik sla3qel kn ma tevghid guxam nwen
1,aya d top tamghartagui hhhh tanmirtim ayemma amyesseghzef rebbi di lamerim
1,Awah mazaliyi dayi ama desehor
1,###### Ghįlås Bøüčhęmmå aya Bien ihi nighas kan amar thttoudh anagh achikh
1,hhhhhh adjiyi farhagh s'ammi
1,oui izmar lhall hh
1,Hhhhhhhhhhhhh t3edad om lmominine sinna 
1,3edi atjem3at sebatim me9rith iwanechta oukmenwighara akka 
1,akmi3uzz rebi amimi ula dkem utkhosed ara
1,###### Lyly Dadi d kem igughalen am umecic
1,zewjagh I mmi amenzu alahal
1,lbareddd ayahbib
1,Sahit tefehmteyid très bien 
1,###### Mélī Šśä Dachuyamtt 3ni athahvivth
1,thina asmi athetzomidh ayen thuridh degfusim utefhimet ara
1,rouh attetsedh azka attbekredh
1,Hhhh ur chukagh 
1,asse3uu l3qel aaah
1,D sah wlh daya iglaqn g ussemidh agui
1,Ouiii hmd kefigh lehifagui
1,###### Man Ell لويزة achimm y3ni ikram mskint
1,Am kem am netath jamais zrigh tifinyanin akam kuntith.Vive moi 
1,hhhh svar athnahragh akeshefdagh ihi
1,dayen irouhass le gout
1,stamazight ou nass ahoudou ahounou fellam a yema
1,ttavalaght bawal
1,Oulach anta ar ayvouren mazal oumazal mazal lkhir arzath koul amghar adyagh 2 hhhhhh 
1,Iban t3eddad kach taqcict
1,hhhg ma vghidh weekend agi anruheth
1,athan tayeudh 
1,Hhhhhhhhhhhhhh yaghlledh yaghlledh
1,###### Hailyn Haiyin aha kan fellam
1,###### Lîï Døü ChēLîï theghadhyi drct wlh libot klch
1,Sta3erfagh yis wagi
1,hahaha tu te souviens kulllech neskhedmith thacasront thaqdimt lemwas hhh ajedjig lqares 
1,Hhhhhhhhhhhhhhhhhhhh mdr chfid mdrrrrrr sedssediyid lol
1,Ahlil thazridh achhal idawigh fihal agdinigh
1,###### Mï Nä aha Kan s3u le courage ttkel af rebbi wwet adaliin
1,llah Lah am timi .. À zzin l3ali 
1,Ahay nekk déjà qriv aycoupin la puce 3mois ar 3mois akken adeflixigh ma dhezine oulach nekni machi n kératine dsl
1,Aka dirgazen; atzar dachu thaswa; arimazghane. Bravo
1,Be3eq ichamthent 
1,Te7chayakth swalef Frank akhouya 
1,hhhhh neki athan ibeda toura
1,Tanmert fallek argaz amazigh 
1,Tkrhem win diqaren lheq ih
1,A3ni ukssinagh ara 
1,Miammm koulech ad yeddou sur hhhh
1,###### Lyly Kel Aya bien ihi bn courage et nclh adewet lehwa hhh
1,###### Massi Sandro aki3ouz rebbi thenghidiyi sle9der
1,hhhhh niqal tellidh yidi kemm tura wahdi kan avec les lunettes
1,Thadar imanim 
1,###### Juba Berkani hhh tomatiche zith lmelh ayemma
1,AYoou Aqlkem kemi defiriw 
1,Qrif anru chwiya aknawi a oud 3issi
1,hhhhhhhj axirrr aka awedi hhhh
1,yakan ar dha sefahmiyid  udenidh ara 
1,Ptdrrrrrr wahhhhhh Ur qvilegh rara
1,hhhhh sedkiyid chwit
1,sed9aghed chewya
1,###### Secif Mekhmoukh tham3ichth nagh hhhhhhhh
1,ayhuh amzun dessah
1,Ih wa skadven hhhhh
1,Hhhh snaghkem thettagudhedh ra3ud hhhh
1,Hhh ttaChikheett ljama3 machi d Chikhh 
1,ma yeswa aman lebher ou nekni nda an3om?
1,3edanted tehdayin n lycée 
1,attkhmmdh Kthar
1,Hhh azkka adrouhagh
1,sel sel i thekwafeurine dacho adeqarent
1,Iheh neqimm ar tura !!
1,Anbhar Machi Anrivisi 
1,hhhhhhh waqila machi hacha nki 
1,tagui kan iighdifahmen
1,nchlhh sahitt aziri mes khati thoura veghigh kan bacc daya
1,###### Mia Bfl c'est vrai thechvah g la photo ihiina grave n
1,Ufhimegh ara aygher tiqcicin hemlent le noir mais voufrahh uthehmilent ara et pourtant sa couleur est noire 
1,Ynghath lhmo
1,Wlh taqla3miyid oliw
1,outhni idinan akka 
1,anagh a yemma (iroh tekhmam iw anda niden)
1,Tefghedhed tchevheeedh mliiiih rnanted dgem nnnefs
1,Hhhhhhh welah ar d lewhayem ..ouvghigh ara asefkagh arkel 
1,###### Mey Rem eww thrchedh akk anechta
1,seferaah imanim
1,3eddi seyqed atezret amek ige3thev
1,Hhhhhhhhh ahha zahriw ogad rabii dachou d wagiini 
1,Ateched lbard abarade; ilaq atxemed régime
1,###### Otmani Massinissahhhhhhhhh otekhemimara bezaf akihedo rebi
1,Nek tadarghalt outwalighara akkkkk hhhhhh
1,yerna nwigh adtayragh aylaw 
1,Awid kra a nassim
1,Chuut blk agh daslen ljiran 
1,######  Salim Meziani akhamanaght à mis 3am hhh
1,Khdmiyi thmghra argaz isshel 
1,Hhhhh tina idebid
1,Aklagh da
1,###### Amine hhhh twaladh yiwet lbana achekit
1,:3 s nanam oueeee ouytesinemara kan —‘
1,Mdr ouiii yakhi asseni imedenigh ayaad anakhedam nzaha hhhhhh
1,D kemini à Imane Ivan mlih 
1,hhhhh yttwagh meskin
1,Intass tura ad yughel saxam adixzu chitan aha
1,Achekitt thagi Mana kem a chuqiw ud yettvan ara fellam
1,Awiyid chocolat hader ayithettoudh
1,Moqel kan moqel alkelb
1,yexfim tamzwrout ani asinad d kem ma tina defiram d
1,hhhhhh a3ni alma nighamed
1,walah mahssigh dayen tekfa niya 
1,######  SöSsø ÅllîChę rwooool sani mihwaa...zwajjj akmitava3..  ksaghveul
1,###### Miassa machi dal3ibad inala
1,Ulach noudam 
1,Hhhhh wina igdislen aka asyini dhessah
1,itbin athachrikth
1,Wellah kraghed sbah nighass iwemdekliw kreghad CV pas lol et wlh troh cv pas .
1,###### Sousou HôüsìLå Laib dyn tt3ettiv ara
1,###### Mmęl Įltnn you3ar asem iss 3la hssab ina
1,Taqchicht idi3edan zates hhhh
1,athan asmi thelid tavestihth tura tlaabet dayi feli 
1,atawi yidess ar la résistance qavel inchalllah 
1,Theguidh thavar9ou9th aahh
1,Nek anwa iy ghaden remzy agi tefghedh degs oulach la pub i walagh outagat ara degs
1,A3yigh dyem
1,Oudenighara 7er9iyi 
1,ar thamaghra n younes 
1,Wellah mathroh mazalitt
1,###### Ahmed Lallal###### Tarik Benmaddi.a9lagh nekni a yilef Wa chuyanagh kan
1,roh ghores ihi inas aka ma desah ayen idqaredh aka
1,Allami ig kars w3ksoumiw machi kan asserwaliw hhh
1,WaAllah ahat 7esebnanegh d ixerfiyen; mais settawil uttragametara
1,###### Nabila Mouheb ayouh ch7al je déteste la gouache
1,Athan manewid 5 a9lagh bien 
1,Oui nes3a yiwenn
1,jme3 isbadhnim machi nda th3dadh atjedh
1,######  Lucie Romane ichevah adir flamme tooop
1,am uxlulll aaa
1,ihi houssagh hhhh
1,Hhhhhhhhh mdr jamais attefroutt thayyi
1,dachou d mekthadh ?? 
1,Thanmirth aguema
1,###### Aissa Kebbi tu ss pas izmer lhaaal ?? Waqil tmeskhiredh fihel ak lahdour
1,###### Là MobisTà Mechi Tamahbult kn t3dayas i Lqanoun 
1,oui wlh irouh yidhess idhgui
1,Thichikhthin daghen hamlant arach
1,Hhhhh awa teklagh
1,awendeqaragh anro7 ar la fac ankhdem aka thogimth Hhhhhhhhhh qimamth 
1,Nekkini mais oudejmi3agh ara akken ad xelssagh imaniw 
1,f seba aki inenough asen looool mais d Fanta fraise 
1,Hhhhh tina idebid
1,###### Kamelia Kamy d waya i milaqen machi winna xxl n berra wayi nni xxl light yernu ulim ad ijebbed 100 à l'heure
1,Hhhh Akhatar jamais thesse3idh elhaqe
1,Inchallah a kho nougi ara 
1,######  Oualid Adjaout ekkar ad yekkar sa3dik hhhhh
1,Achou kmidibbin daghen ar da
1,En tout cas theghlebdhiyi izoukh
1,La3qal agma
1,Toura idkregh
1,Acho d yewwin tamdakelt iw aked umdakel-iw ar la Mm maiiison 
1,hhhhhhhh ahlile
1,Hhhh nn ughaghethid nk apré tukredh iyith faqagh ak
1,###### Fleur Du Miel dayen toura barka comente
1,Hhhhh oui anoughal
1,Awa ma3lich mlih mana nk tkemilat
1,xati win iɣ-yugin nugit
1,ur tesethadh ara mazal ikem teqray
1,Aka akhir nss3akem kmmi heureusement 
1,Hhhhhhhh nous imiren inhemel anemyoussan 
1,Hahaha argaziw arawiw  jamais 
1,Nek isiqaren derwchgh adawigh denuvis zighn aakni akk 
1,ayellis n khalt za3ma ?? 
1,Azeka attecoupin 
1,###### itah Anis wlh maskadben
1,Ad yilli Rebbi yides inshallah
1,thabat ufarmaj
1,###### Mīlï Mįčhã Aha anzar iderimnum hhhhhh
1,hhhhhhh  wina isinan khedmagh aka nenayas 3adii ate9imed 
1,therwidh idhes nagh mazal
1,Wallo uttyugh kra thetsaled felam kn dhaya
1,It3asa à mouneuvre asedyawi aveghli
1,Wlh ar dgha d lekdev 
1,athan uhvivik
1,Hhhhh aya ad mthagh
1,######  Na Dou Awaaah niɣam ma tkemmel akka ad kkseɣ ula d fb inu 
1,sousem kan aqlin en mode tekhbach etrouyid nagh amdetrough 
1,######  Djim Djam c'est toi... attends aqlin lam d tthewwisegh 
1,uzmiregh ara; 3usseniyi ussanaki
1,azzah aka i d dunit tezrid amk
1,qeriv iyouminagh
1,###### Lyes Halil dyn ared nefes
1,###### Lÿndå Bkt semhiyi kan alkebda ama3na makthaghekmid kemi g levher
1,Offf degoutigh deges je déteste mdr
1,jamais atamnagh hhhh
1,aha utsadhiw ara aah
1,vedled lvista daghen 
1,ma kmi d chitan
1,Chouhada igamothan fkan tarwiht ilzayer rass lakvayel mais jamais nanad lahdor amigi amss bototo
1,###### Stēllã Lã Jāløusíe achu isthrnudh akkn hhh
1,hhhhhhh tenghidh iyi hhhhhhUyache ak deg wachu ayi dsedun 
1,Mi thina galkafan th3ada gthamzi krive ikmanghigh yarna thasnadh l moment gnavdhoua 14h
1,###### ʚĩɞ FêRïēl ʚĩɞcalme toi sber kn amnejwej tkt bi idni lah lbac oulesh oulesh akhamim mekkar ikminef3en
1,Hhhhhhhh awaa si bn anwali tura anwa ihedren xilla tura
1,###### Fyan So sttawil kan a mis khalt
1,thewalad attst3arfed
1,Hhh wa9ila d nek wagi 
1,Hhhhh chwaten
1,Hhhhhhh techmethedhiyi
1,Hh atid frugh tnk pas awladii
1,Lemohim adileheQ
1,hhhhhhhhh ayuh adister rebi 
1,Dachou yellan azeka ?
1,HhHhhhh nemsefham ihi
1,xptdrrr wlh mattnehchametz
1,Hhhhh fouqrouyimm ami idnalheq nekni anulle hhhhh wlh ateker
1,day ilan i denigh a rkhis thzgidh d idhes
1,###### Mmęl Įltnn awahh dhayen direct verighas hhh
1,###### She Has ahhahh l'essentiel tefghkouuuuT capture d'écran adyr tilii ^______^
1,akka attenkemel mdrrr
1,Hhh Izmer Lhal D Kemmi
1,###### Ana Is Izigh Khedmeun auk LehriSsa ah
1,zar kan wayi
1,Qen3 iyi belli ise3a moins de 14 ans d susmagh Ur d qaregh r1
1,etyerhem rebi tha3bout ik yedjan ideharvarbi fellawen a les jeunes
1,Hhhhh aqyi s gratuit asiqa
1,###### Béjaïa Jokehhhhhhhhh xatiiii asiiiid mzaliyi mectuhegh nk uvurghara mi thghadmiyi kunwi hhhhhhhhhhh mdrrrrrrr
1,achou am d ennigh sgelli hhhhh
1,hhhhh ur ssinegh ara 
1,mdr ulach akhlouull amana  la gorge inou kan
1,###### Kïnã Frau kemi th hamledh les examens 
1,A oui dessa7 nakki ouse3igh ara ak laman g lachyoukh agui tteriu7ough ad gheragh mi ad khamman kan chaghelanesan ad sagheran kan machi ad lhoun d wayen nidan
1,heder atenwod desah
1,hhhhh theskoulith drct
1,Hhhhh nn nn atas imahaval igelan lan wid inef3en imanenesen meden qarnasen mxelen nn lan wid tezad mlih tharchi ghuresen leghachi normal ttewalinett damexeli Mdr
1,Ath rahm rabi thabott ikonidss3an.vive konwi
1,ahyaa takheda3th 
1,nn neknni axxir mliiiiih
1,Kemi Daghen 
1,hhh ahya almal
1,wlh ma stofaghd s3igh les examen
1,d kem id yir el3evd ouii
1,tdugh amdnigh chre3 ihlel 4 apr mktghd que iwrgaz -_
1,###### Amine Racha Akkar hhhhhhh athan qriv adifak l3id
1,oui welh asagi isegniyi rebii Hhh arnu tezridh idhes ghuri legezal jami
1,Jamais adhyaghli a boureb !
1,chargeur iw ayaziz izwaren
1,dacho az denid
1,hhhhhhhhh nek idi9etooon 
1,A chimi adinna ited
1,######  Amira Queen Aka igigh wlh daymi tagunt
1,ma nessusem adagh mhun
1,ilaq anagh yiwen athan ikefa remdhan
1,Hhhhh ayemma achehal sekidivedh machi d kech idinan iruhiyi usebadh !!!????
1,Hhhh golagh ar du kem 
1,Oui nchlh ad nmrah chuya
1,telha tagui Brff.. ati3in rebbi
1,Oh! Wlh aloukan attengar ma thewq3ayid
1,Ouii d kem akem tfagh ttakhedamt nagh d argazim nagh d arrawim yiwen dehwen ara yezzon
1,wisen achou aykhedem 
1,9aragh bachiii akdsfhmegh 
1,afahmegh meden ikel anagar kenwi
1,Ulac emoji yejme3-iten di sin ??
1,ataan gmam ayelii
1,HHHHH ATAWAGGIT 
1,I theqchichth assma assissel thhedder g portable hhhhh ....15 jour hospitalisé
1,Wlh attghiledh d achboub hhhhhh
1,Santa idi3eddan mdr
1,ouiiiiiii athan d wina i delmektuvim d l bac nchalah
1,iYad aNruH aNriVisi azKka anS3di FiZiKk
1,######  Sonia Sony et ###### Faouzi Mellahthenghamiyi toujours ifghed wuliw 
1,Syar aseni nchlh anwali ameuk 
1,D ttamurt nagh ula d nekni
1,vghidh adinigh déchu ith khadmadh daghan !!! 
1,techfidhas n setti meskint
1,ahem ahem. Machi dh nki Machi dh kmi anitatt ihi 
1,######  Sarah Bouziani akka imthedhera waqil zguelli
1,anta dislken tyid demain 
1,Hhhhhhhhhh nn ghori ihma lhal
1,ya yemma ala ezinnnn
1,###### Ghi Les Mellak hh kechi le prbl mazal utevda ara ton histoire de love 
1,###### Tîňh Ïňå Ńě mdrr uzmirghara adhevsagh
1,Hhhh ayghr ayghr
1,snedh attchedhedh
1,Hhhhhhhhh  blk akmslen l3ibad atan atboret 
1,###### Ma Eva hhh khdem la chaîne  adafegh Après amdass dalla 
1,Tehoufough f noudam
1,Aka iydeqaren akk 
1,Drapeau naldjair falas igamuth vavak asa astharadh alkhir atdhagrad à la poubelle
1,you3ar ma yefqa3
1,HHHHHH D TOP AH Ifaqagh whviv hhhhh
1,Rouh adafedh wigui inou
1,thezerith anwa yakh
1,Inayas wina rouh kan rouhh !
1,Yiwan kan za3ma za3ma dahviv azighan issmanchir fali hhhhhhhhh
1,amtidaghgh drct
1,3ni zemragh 
1,Ad9imgh Dina odtfaghara hachma thoghahd hhhhhh
1,ahni thselvedh athin 
1,Mimeqaregh subed afe tejrani ?
1,3eddan la3wam 
1,mdr wlh ar zguelli kan i ttidenregistrigh di tlfn
1,Dayen omnaghek 
1,akhaaah ammiss khaltiii madhenekiii!!!!!!
1,Attwahmedh ayghar ntt dégoûtéey akka 
1,Tevghid ani adawigh les témoins
1,###### Rahim Chekrid achou tahkaythiss Sarah agui
1,ouiiiiiiiiiiiiii mais toujours tettafettid amek akka ? Imanim Nagh wahdem
1,mi thexed3et assa 
1,sahit athaqejount hhhhhhh
1,###### Yastel Élize Nawel Ahmed  ihi aqlikm ma3rudhedh ar thmeghra
1,###### Ilyes Saidoun ivan aka ikfak lacha9 thzmradh atkhdmadh s wuzal
1,Hhhh ayara nighas akmid3erdhagh imi aka thevra ma3erdhaghkmid
1,hossan yassi
1,ejema3 thasebatim 
1,Anda akidafagh akidafagh tatfar tlf sarsith chuwya Ya3ya maskin dhyek 
1,###### Sõ chwii machi hacha nek
1,Lhem Yuran
1,hhhhhhhhhh akmidettimaginigh 
1,À macouth ayi mskin t3ilmt d chghl ikad al les pages
1,Bravo alhadja allah ibarek adyadj Rabi lbarah dég thelawin nagh nchallah a3tikm saha
1,Déjà dyn ndmegh ikell
1,Hhhhhhhh ahakane ad 3ediii wav3edh les prof syaaa
1,seber oulim seber 
1,Nigham jeyi akhedmagh aka
1,oui s t9ar3athin waman nagh avidon 
1,hhh mekthaghd hakim n mebrouk inayam arbaba del 3ud mdrr
1,Uqerruyim à Lina Nanam atteddu s la Robe blanche mini avc des baskets hhh jdrrrNchlh
1,Achehal addawigh 
1,hemmmmm tidett koulech
1,Tejra agi attmeth uqvel ith
1,###### Mai Ssa hhhhh mdr dachu kn nkenti contrair
1,Llant thellabine daghen ###### Lzzchfidh
1,Athan km igefren felliC qui takfarinas agui
1,dayen ighikhosen kan 
1,ihi chwi machi wahdi
1,###### Massi Ghezzou :(aya3ni anagh de3faghed
1,Dayene neki jowgegh yerna il a fait beau  mais sa aurait pu !! Hhhh
1,Oulach noudam aqlagh netdewer g YouTube hhhh
1,Vive lmakla vive sksou vive aksoum 
1,barka zukh thura
1,###### Mina Axil arno sfe93iyi ken a sam hhhh
1,balak iyithttettodh
1,Ma yela kra ithufidh fkighamten ak
1,hhhhhhhh mdr mmmm roh kan sneghk 
1,###### Tuna Ruz chwya kan mchi mlih hhhhh
1,ahya liza tamechoumt idenid ara 
1,Evghigh athkhethmagh ous3ighara
1,hhh aka ithekhedmedh ma thesledh ira3ud
1,Nekk tjr tdherrou 
1,Takhda3thim oui mdr
1,anwa iminan qaregh
1,haq nanam ar tsned attchdhad
1,###### Mayes Alane nejma3 s'axxam
1,Hhhhhhhh ittmenni adikhem syes au moins thiklt g lhayatis
1,Oui aretora mazale se3igh
1,Oui tafnyant Kan Daya 
1,Atan ihi ma teslidass khass
1,Isengar tamurt ubannag 
1,Ksegh lkhiq zegs hhhhh madrous idewregh zegs 
1,ur deqar arak d lektev Déjà dagi ma tzewjed 
1,la3dham iw kan idizuranen mdrr
1,bomhnkiw izagaghn 
1,###### Mia Bfl iii ohedrthara af themgharthiw ahhh dhayen amek a3ni
